tc_po_line_id;N_SolicitudCliente;N_OrdenDistribu;Fecha_Creacion_Orden;FechaCompromiso;EstOrden;EstLineaOrden;Estado_OD;SKU;DescSKU;CantSKU;DESPACHO;Tipo_Orden;Mes;Año;Descripcion TipoVenta;Tipo Venta;N_OrdenDistribu;Horario;Horario2;Fecha Creacion
11;115564970;null;08-11-2017 17:23;28/11/17;Partially Fac Allocated;Sourced;null;138609999;RELOJ ANIMAL;0;null;Pickup;11;2017;Stock CD;2;1;2;05;2017-11-28 08:00:00
2;115564970;121956929;08-11-2017 17:23;29/11/17;Partially Fac Allocated;Fac Allocated;Cancelled;129146999;FUENTECUAD;1;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-29 03:48:00
2;115564970;122341648;08-11-2017 17:23;29/11/17;Partially Fac Allocated;Fac Allocated;Shipped;129146999;FUENTECUAD;1;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-29 03:48:00
3;115564970;122341648;08-11-2017 17:23;28/11/17;Partially Fac Allocated;Fac Allocated;Shipped;129145999;FUENTEFACT;2;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-28 23:33:00
3;115564970;121956929;08-11-2017 17:23;28/11/17;Partially Fac Allocated;Fac Allocated;Cancelled;129145999;FUENTEFACT;2;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-28 23:33:00
4;115564970;122341648;08-11-2017 17:23;29/11/17;Partially Fac Allocated;Fac Allocated;Shipped;132798999;724GRAHV18107BOWL F CONIC 16CM;1;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-29 03:48:00
4;115564970;121956929;08-11-2017 17:23;29/11/17;Partially Fac Allocated;Fac Allocated;Cancelled;132798999;724GRAHV18107BOWL F CONIC 16CM;1;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-29 03:48:00
5;115564970;122341648;08-11-2017 17:23;29/11/17;Partially Fac Allocated;Fac Allocated;Shipped;129147999;SETPLATOSX;4;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-29 03:48:00
5;115564970;121956929;08-11-2017 17:23;29/11/17;Partially Fac Allocated;Fac Allocated;Cancelled;129147999;SETPLATOSX;4;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-29 03:48:00
6;115564970;121956929;08-11-2017 17:23;29/11/17;Partially Fac Allocated;Fac Allocated;Cancelled;132790999;724GRAHV18108 LECHERO FARM;1;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-29 03:48:00
6;115564970;122341648;08-11-2017 17:23;29/11/17;Partially Fac Allocated;Fac Allocated;Shipped;132790999;724GRAHV18108 LECHERO FARM;1;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-29 03:48:00
7;115564970;122341648;08-11-2017 17:23;29/11/17;Partially Fac Allocated;Fac Allocated;Shipped;132792999;724GRAHV18109 PORTA UTENS FARM;1;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-29 03:48:00
7;115564970;121956929;08-11-2017 17:23;29/11/17;Partially Fac Allocated;Fac Allocated;Cancelled;132792999;724GRAHV18109 PORTA UTENS FARM;1;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-29 03:48:00
8;115564970;122341648;08-11-2017 17:23;29/11/17;Partially Fac Allocated;Fac Allocated;Shipped;263324999;724GRAHV18106 BOWL FARM 15CM;2;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-29 03:48:00
8;115564970;121956929;08-11-2017 17:23;29/11/17;Partially Fac Allocated;Fac Allocated;Cancelled;263324999;724GRAHV18106 BOWL FARM 15CM;2;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-29 03:48:00
9;115564970;121956929;08-11-2017 17:23;28/11/17;Partially Fac Allocated;Sourced;Cancelled;983896999;RELOJ CAFE P;0;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-28 08:00:00
1;115565584;121816894;08-11-2017 17:29;29/11/17;Fac Allocated;Fac Allocated;Shipped;373618999;MASTERCHEF GOURM QA403/506GB1;1;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-29 03:17:00
1;115565992;121988666;08-11-2017 17:30;28/11/17;Fac Allocated;Fac Allocated;Shipped;116413003;640CJOPV18-009 CO/BLANC/T/0M;1;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-28 20:21:00
2;115565992;121988666;08-11-2017 17:30;28/11/17;Fac Allocated;Fac Allocated;Shipped;116415003;640CJOPV18-013 CO/ROCL3/T/0M;1;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-28 20:21:00
2;115567365;null;08-11-2017 17:41;28/11/17;Partially Shipped;Sourced;null;117108022;605POVIV18-008POL/MIS1/M;0;null;Pickup;11;2017;Stock CD;2;1;2;05;2017-11-28 08:00:00
1;115569123;121988253;08-11-2017 17:52;28/11/17;Fac Allocated;Fac Allocated;Shipped;173823999;VASO LARGO MODELO ASPEN SET/4;2;200;Pickup;11;2017;Stock CD;2;2;2;05;2017-11-28 21:10:00
2;115569230;null;08-11-2017 17:54;28/11/17;Partially Shipped;Sourced;null;123839007;601POOPV18-507 PO/MIS1/L;0;null;Pickup;11;2017;Stock CD;2;1;2;05;2017-11-28 08:00:00
1;115569811;122302931;08-11-2017 18:01;05/12/17;Created;Back Ordered;Cancelled;416848006;CA121H124 SET NI#/ROME1/T 18M;0;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 13:00:00
1;115569811;121907841;08-11-2017 18:01;05/12/17;Created;Back Ordered;Cancelled;416848006;CA121H124 SET NI#/ROME1/T 18M;0;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-05 13:00:00
2;115569850;121818943;08-11-2017 18:02;02/12/17;Partially Shipped;Fac Allocated;Cancelled;904177999;MASQUE FORCE ARCHITECTE;1;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-02 04:05:00
2;115569850;122437230;08-11-2017 18:02;02/12/17;Partially Shipped;Fac Allocated;Shipped;904177999;MASQUE FORCE ARCHITECTE;1;200;Pickup;12;2017;Stock CD;2;2;2;06;2017-12-02 04:05:00
1;115572167;121988665;08-11-2017 18:18;29/11/17;Partially Shipped;Back Ordered;Shipped;338509003;SUNRISE WOMEN VI/NEGRO/N 36;0;200;Pickup;11;2017;Stock CD;2;2;2;06;2017-11-29 08:00:00
1;115572338;null;08-11-2017 18:20;29/11/17;Sourced;Sourced;null;353280020;680ZTTBV18-610RUE/MOME1/N 32;0;null;Pickup;11;2017;Stock CD;2;1;2;06;2017-11-29 08:00:00
1;115572563;null;08-11-2017 18:23;28/11/17;Sourced;Sourced;null;181645999;CEL LG STYLUS III T LIB;0;null;Pickup;11;2017;Stock CD;2;1;2;06;2017-11-28 08:00:00
1;115572786;null;08-11-2017 18:26;28/11/17;Sourced;Sourced;null;848338999;GEAR FIT 2;0;null;Pickup;11;2017;Stock CD;2;1;2;06;2017-11-28 08:00:00
1;115573218;121988260;08-11-2017 18:32;28/11/17;Fac Allocated;Fac Allocated;Shipped;122950003;M BANKURA DOWN JA/NEGRO/S;1;200;Pickup;11;2017;Stock CD;2;2;2;06;2017-11-28 20:21:00
2;115573218;121988260;08-11-2017 18:32;28/11/17;Fac Allocated;Fac Allocated;Shipped;682136003;CHAQ M BANKURA LI/AMATI/S;1;200;Pickup;11;2017;Stock CD;2;2;2;06;2017-11-28 20:21:00
4;115573966;121830714;08-11-2017 18:41;28/11/17;Partially Shipped;Allocation Failed;Shipped;231321005;SAND CA B NAVY 48/AZOS1/N 23;0;200;Pickup;11;2017;Stock CD;2;2;2;06;2017-11-28 08:00:00
1;115574249;null;08-11-2017 18:45;28/11/17;Partially Shipped;Sourced;null;966301999;CEL SAM J7 2016 D LIB;0;null;Pickup;11;2017;Stock CD;2;1;2;06;2017-11-28 08:00:00
1;115578350;122465469;08-11-2017 19:17;05/12/17;Fac Allocated;Fac Allocated;Shipped;212836999;CAF OSTER RENATE PRIMALATTE;1;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-05 18:06:00
1;115578540;121988779;08-11-2017 19:21;28/11/17;Fac Allocated;Fac Allocated;Shipped;160084008;643-86C414 BERMUDA/NEGRO/T 4;1;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-28 20:21:00
2;115578540;121988779;08-11-2017 19:21;28/11/17;Fac Allocated;Fac Allocated;Shipped;116384004;640BOOPV18-023 BO/BLANC/T 3M;1;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-28 20:21:00
1;115578734;121988856;08-11-2017 19:23;28/11/17;Fac Allocated;Fac Allocated;Shipped;360526003;ZAPAT CARDIN/NEGRO/N 40;1;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-28 15:46:00
1;115578772;121957685;08-11-2017 19:23;28/11/17;Fac Allocated;Fac Allocated;Shipped;510191999;PLANCHA VAPOR UT-SSBLATT;1;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-28 07:24:00
1;115578906;null;08-11-2017 19:25;28/11/17;Sourced;Sourced;null;367365999;RELOJ GUESS FIFTH AVE W0959L;0;null;Pickup;11;2017;Stock CD;2;1;2;07;2017-11-28 08:00:00
2;115579535;121956987;08-11-2017 19:29;28/11/17;Partially Shipped;Back Ordered;Cancelled;123724011;664PKLT-W18 JACKET/VERDE/M;0;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-28 08:00:00
1;115579672;121988397;08-11-2017 19:31;29/11/17;Fac Allocated;Fac Allocated;Shipped;513190003;CA239G472 SET NI#/MIS1/T 6M;1;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-29 03:35:00
2;115579672;121988397;08-11-2017 19:31;29/11/17;Fac Allocated;Fac Allocated;Shipped;858919999;FPRICE CDR57 ZORRO ACTIVIDAD;1;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-29 03:35:00
1;115580465;null;08-11-2017 19:38;29/11/17;Sourced;Sourced;null;258329005;ZAP CNV  157628C/GRPL1/N 5;0;null;Pickup;11;2017;Stock CD;2;1;2;07;2017-11-29 08:00:00
1;115580537;121988743;08-11-2017 19:40;28/11/17;Fac Allocated;Fac Allocated;Shipped;454313999;YW RELOJ YO-MOTION S2;1;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-28 13:20:00
1;115581137;null;08-11-2017 19:42;02/12/17;Allocated;Allocated;null;534804999;SET BA BEAT 1.5 P TABOR S/T;1;null;Paris.cl;12;2017;VeV CD;3;1;2;07;2017-12-02 00:00:00
1;115581625;121988338;08-11-2017 19:50;28/11/17;Fac Allocated;Fac Allocated;Shipped;618496999;CONS XBOX ONE S + FH3 CYBER;1;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-28 21:10:00
2;115581625;121988338;08-11-2017 19:50;28/11/17;Fac Allocated;Fac Allocated;Shipped;999106999;ACC XB1 CONTROLLER NOTTINGHAM;1;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-28 07:43:00
3;115582383;121907984;08-11-2017 19:58;28/11/17;Partially Shipped;Back Ordered;Shipped;128695009;BLVIVBLUSA;0;200;Pickup;11;2017;Stock CD;2;2;2;07;2017-11-28 08:00:00
5;115582546;122297484;08-11-2017 19:59;04/12/17;Partially Shipped;Sourced;Shipped;611338009;LAKESIDE LEISURE/AZUL/XL;0;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-04 13:00:00
5;115582546;121928718;08-11-2017 19:59;04/12/17;Partially Shipped;Sourced;Cancelled;611338009;LAKESIDE LEISURE/AZUL/XL;0;200;Pickup;12;2017;Stock CD;2;2;2;07;2017-12-04 13:00:00
4;115582880;121957716;08-11-2017 20:02;28/11/17;Partially Shipped;Fac Allocated;Shipped;125127999;DUENDES MAGICOS SOL;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-28 05:27:00
2;115582894;null;08-11-2017 20:02;28/11/17;Partially Fac Allocated;Sourced;null;109285999;JGO SAB EMOTICONES;0;null;Pickup;11;2017;Stock CD;2;1;2;08;2017-11-28 08:00:00
4;115583912;121957163;08-11-2017 20:09;28/11/17;Partially Shipped;Back Ordered;Shipped;476552999;COBERTOR CHERRY KING S18;0;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-28 08:00:00
1;115586179;121826384;08-11-2017 20:30;28/11/17;Created;Back Ordered;Cancelled;338511005;CAPRI WOMEN V/GRIS/N 38;0;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-28 08:00:00
1;115586545;121988685;08-11-2017 20:35;28/11/17;Fac Allocated;Fac Allocated;Shipped;587657004;ZAP WB OD MENDOZA/GRIS/N 37;1;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-28 13:20:00
1;115587410;121826579;08-11-2017 20:45;28/11/17;Created;Back Ordered;Cancelled;121779999;CONCEALER WAND - LIGHT800;0;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-28 08:00:00
1;115587817;121868339;08-11-2017 20:50;29/11/17;Created;Back Ordered;Cancelled;526311999;LAMPARA PIE ALANIZ 44*30*22CM;0;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-29 08:00:00
1;115588220;121957270;08-11-2017 20:56;28/11/17;Created;Back Ordered;Cancelled;191035012;604BLAZV18-456 BL/RJAB1/L;0;200;Pickup;11;2017;Stock CD;2;2;2;08;2017-11-28 08:00:00
1;115588328;null;08-11-2017 20:58;29/11/17;Sourced;Sourced;null;519133999;EDL ADGA EDP 100ML;0;null;Pickup;11;2017;Stock CD;2;1;2;08;2017-11-29 08:00:00
1;115588829;121909173;08-11-2017 21:04;28/11/17;Partially Shipped;Back Ordered;Shipped;113800003;POL-CHLLGR-840173/NEGRO/S;0;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-28 08:00:00
1;115588936;121992323;08-11-2017 21:06;29/11/17;Fac Allocated;Fac Allocated;Shipped;116949011;604POAZV18-013NUD/VEBR1/M;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 14:58:00
2;115588936;121992323;08-11-2017 21:06;29/11/17;Fac Allocated;Fac Allocated;Shipped;113617022;602JEOPTA-11 JEGG/BLANC/T 40;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 19:41:00
2;115589405;null;08-11-2017 21:12;28/11/17;Partially Shipped;Sourced;null;305015005;UAUTHENTICLOPROPEWT/MIS1/N 5;0;null;Pickup;11;2017;Stock CD;2;1;2;09;2017-11-28 08:00:00
1;115590824;121828734;08-11-2017 21:31;02/12/17;Partially Shipped;Released;Released;465572003;JGO LIV CANDY 311/CAFE;1;012;Paris.cl;12;2017;VeV CD;3;2;2;09;2017-12-02 08:00:00
1;115590880;121988789;08-11-2017 21:31;28/11/17;Fac Allocated;Fac Allocated;Shipped;181658999;CEL LG K10 2017 N LIB;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-28 22:01:00
1;115591134;121988897;08-11-2017 21:35;29/11/17;Created;Back Ordered;Cancelled;141513011;682SCOPV18-218 SA/AMOR1/N 38;0;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 08:00:00
2;115591225;null;08-11-2017 21:36;30/11/17;Partially Shipped;Sourced;null;141544030;682CCAUV18-702 AL/VECL1/N 39;0;null;Pickup;11;2017;Stock CD;2;1;2;09;2017-11-30 08:00:00
1;115591972;null;08-11-2017 21:45;29/11/17;Partially Shipped;Sourced;null;523780003;SOCKS AA2299/TRICO/68/12;0;null;Pickup;11;2017;Stock CD;2;1;2;09;2017-11-29 08:00:00
1;115592015;121988433;08-11-2017 21:45;29/11/17;Partially Shipped;Back Ordered;Partially Shipped;338509006;SUNRISE WOMEN VI/NEGRO/N 39;0;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 08:00:00
3;115592015;121988433;08-11-2017 21:45;29/11/17;Partially Shipped;Allocated;Partially Shipped;861938005;HAVANA WOMEN X/GRI/T 39;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 08:00:00
1;115592078;121992015;08-11-2017 21:46;29/11/17;Fac Allocated;Fac Allocated;Shipped;926784999;212 VIP 50 ML ED LIMITADA;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 13:00:00
1;115592123;121988447;08-11-2017 21:46;28/11/17;Fac Allocated;Fac Allocated;Shipped;198116010;603POGRV18-902 PO/GRPL1/M;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-28 18:00:00
1;115592275;121988511;08-11-2017 21:48;29/11/17;Created;Back Ordered;Cancelled;767873999;BABY CUNA KK13004 MUÑ 33CM;0;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 08:00:00
3;115592322;null;08-11-2017 21:48;29/11/17;Partially Shipped;Sourced;null;109285999;JGO SAB EMOTICONES;0;null;Pickup;11;2017;Stock CD;2;1;2;09;2017-11-29 08:00:00
1;115592843;121988764;08-11-2017 21:52;28/11/17;Fac Allocated;Fac Allocated;Shipped;166346019;662PORFV18-502 PO/ROME1/XXL;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-28 19:46:00
2;115592843;121988764;08-11-2017 21:52;28/11/17;Fac Allocated;Fac Allocated;Shipped;166344018;662PORFV18-501 PO/AZBR1/XXL;1;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-28 19:46:00
1;115592907;121988810;08-11-2017 21:53;29/11/17;Partially Shipped;Back Ordered;Shipped;796919006;QUILT HEART PRESS/AZTQ1;0;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-29 08:00:00
1;115593423;121829359;08-11-2017 21:59;28/11/17;Created;Back Ordered;Cancelled;351714002;BLN BQ8718/BLANC/N 5;0;200;Pickup;11;2017;Stock CD;2;2;2;09;2017-11-28 08:00:00
1;115593762;121956920;08-11-2017 22:02;28/11/17;Fac Allocated;Fac Allocated;Shipped;368635999;SILLA CONV.STAGES PURPLE FUTUR;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 05:59:00
1;115594170;121988459;08-11-2017 22:07;29/11/17;Fac Allocated;Fac Allocated;Shipped;133657999;ASP SAMSUN VC18M2120SB/ZS;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-29 03:48:00
1;115594308;121874597;08-11-2017 22:08;01/12/17;Released;Released;Released;605122004;27.5 CANNONDALE/AZUL/S;1;012;Paris.cl;12;2017;Stock CD;2;2;2;10;2017-12-01 08:00:00
3;115594356;121988553;08-11-2017 22:09;29/11/17;Partially Shipped;Allocated;Fac Allocated;116368008;640BBOPV18-021 OS/GRCL1/T 3M;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-29 08:00:00
1;115594535;121992164;08-11-2017 22:11;29/11/17;Fac Allocated;Fac Allocated;Shipped;729871999;FP DPM83 CUBO JUEGA Y APREND;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-29 13:00:00
1;115594681;121957452;08-11-2017 22:12;28/11/17;Partially Shipped;Fac Allocated;Shipped;174075999;LEGO 5556076069 MIGHTY MICROS:;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 08:00:00
1;115594740;121988684;08-11-2017 22:13;28/11/17;Fac Allocated;Fac Allocated;Shipped;895615014;SANDALIA 333CS/CASTA/N 42;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 22:01:00
1;115594772;121988689;08-11-2017 22:13;29/11/17;Created;Back Ordered;Cancelled;510638999;SLOW JUICER TRISTAN150;0;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-29 08:00:00
1;115594944;122363146;08-11-2017 22:15;04/12/17;Fac Allocated;Fac Allocated;Shipped;966301999;CEL SAM J7 2016 D LIB;1;200;Pickup;12;2017;Stock CD;2;2;2;10;2017-12-04 14:09:00
1;115595237;121988906;08-11-2017 22:18;28/11/17;Fac Allocated;Fac Allocated;Shipped;518326004;JEANS B PREMIUM J/AZAB1/T 44;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 13:32:00
1;115595788;121988273;08-11-2017 22:22;28/11/17;Fac Allocated;Fac Allocated;Shipped;171617005;660CMOPV18-406 CA/AZOS1/L;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 13:59:00
1;115595877;121988307;08-11-2017 22:23;28/11/17;Fac Allocated;Fac Allocated;Shipped;467260002;PLUMON 2P MAQUILA/MISCE;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 23:07:00
1;115596012;121991973;08-11-2017 22:24;29/11/17;Fac Allocated;Fac Allocated;Shipped;339106071;PANT SPORT CUSTOM/AZUL/34/30;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-29 14:56:00
1;115596194;121988443;08-11-2017 22:26;29/11/17;Created;Back Ordered;Cancelled;128943005;683-LJ1010-1/CAOS1/N 40;0;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-29 08:00:00
1;115596214;121988449;08-11-2017 22:26;28/11/17;Fac Allocated;Fac Allocated;Shipped;512809999;MULTIFUNC WIFI DCPT500W;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 23:07:00
1;115596564;121988613;08-11-2017 22:29;28/11/17;Partially Shipped;Fac Allocated;Shipped;186633999;MAQ ALGOD DE DULC CCM4242;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 23:31:00
1;115596764;121988677;08-11-2017 22:31;28/11/17;Partially Fac Allocated;Fac Allocated;Shipped;115335020;603PAMAV18-040 PA/BGME1/T 36;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 17:56:00
2;115596764;null;08-11-2017 22:31;29/11/17;Partially Fac Allocated;Allocation Failed;null;115335009;603PAMAV18-040 PA/NEGRO/T 38;0;null;Pickup;11;2017;Stock CD;2;1;2;10;2017-11-29 08:00:00
1;115596789;121957485;08-11-2017 22:31;28/11/17;Partially Fac Allocated;Fac Allocated;Shipped;979126005;FR ATTIMO CROSS 1,/CAAB1/1,5PL;3;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 06:50:00
2;115596789;121957485;08-11-2017 22:31;28/11/17;Partially Fac Allocated;Fac Allocated;Shipped;133753999;FZDA ATTIMO JAQ K GRIS P;3;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 06:52:00
1;115597007;null;08-11-2017 22:33;28/11/17;Sourced;Sourced;null;338509006;SUNRISE WOMEN VI/NEGRO/N 39;0;null;Pickup;11;2017;Stock CD;2;1;2;10;2017-11-28 08:00:00
1;115597141;null;08-11-2017 22:34;28/11/17;Partially Shipped;Sourced;null;203537005;K31450910 POLERON/ROME1/T 5;0;null;Pickup;11;2017;Stock CD;2;1;2;10;2017-11-28 08:00:00
1;115597151;121869236;08-11-2017 22:34;30/11/17;Partially Shipped;Back Ordered;Cancelled;127961002;640BATBV18-571 PA/AZMA8/SURT;0;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-30 08:00:00
1;115597385;121956655;08-11-2017 22:36;28/11/17;Partially Shipped;Fac Allocated;Shipped;201194999;PLUMON MASHA Y EL OSO;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 06:50:00
1;115597440;121956703;08-11-2017 22:37;28/11/17;Fac Allocated;Fac Allocated;Shipped;319315999;IMPR LASER HL-1202 BROTHER;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 06:50:00
1;115597526;121956766;08-11-2017 22:38;28/11/17;Partially Fac Allocated;Fac Allocated;Shipped;265032999;TELON PROYECTORES;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 06:52:00
1;115597586;121988181;08-11-2017 22:38;28/11/17;Fac Allocated;Fac Allocated;Shipped;144331999;SCALDASONNO MATRIMONIAL;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 13:59:00
1;115597644;null;08-11-2017 22:39;28/11/17;Sourced;Sourced;null;966301999;CEL SAM J7 2016 D LIB;0;null;Pickup;11;2017;Stock CD;2;1;2;10;2017-11-28 08:00:00
1;115597652;null;08-11-2017 22:39;28/11/17;Sourced;Sourced;null;966301999;CEL SAM J7 2016 D LIB;0;null;Pickup;11;2017;Stock CD;2;1;2;10;2017-11-28 08:00:00
1;115597687;121866541;08-11-2017 22:39;30/11/17;Partially Shipped;Back Ordered;Cancelled;172588012;601VEOPV18-100 VE/MIS2/L;0;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-30 08:00:00
1;115597912;121988304;08-11-2017 22:41;29/11/17;Fac Allocated;Fac Allocated;Shipped;257604004;ALZADOR BEBESIT/ROME1;2;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-29 01:37:00
2;115597912;121988304;08-11-2017 22:41;29/11/17;Fac Allocated;Fac Allocated;Shipped;257604003;ALZADOR BEBESIT/RJME1;2;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-29 01:37:00
1;115597915;null;08-11-2017 22:41;29/11/17;Sourced;Sourced;null;966301999;CEL SAM J7 2016 D LIB;0;null;Pickup;11;2017;Stock CD;2;1;2;10;2017-11-29 08:00:00
1;115598162;121992011;08-11-2017 22:43;29/11/17;Partially Shipped;Fac Allocated;Shipped;358213006;602JEOPV186001/GRME1/T 42;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-29 19:43:00
2;115598162;121992011;08-11-2017 22:43;29/11/17;Partially Shipped;Fac Allocated;Shipped;171501006;JEANS J1VJF1808/AZCL2/T 42;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-29 19:43:00
1;115598272;null;08-11-2017 22:43;29/11/17;Sourced;Sourced;null;123277004;POLN M TAINA/NEGRO/M;0;null;Pickup;11;2017;Stock CD;2;1;2;10;2017-11-29 08:00:00
1;115598677;null;08-11-2017 22:45;28/11/17;Sourced;Sourced;null;966301999;CEL SAM J7 2016 D LIB;0;null;Pickup;11;2017;Stock CD;2;1;2;10;2017-11-28 08:00:00
1;115598720;121992189;08-11-2017 22:45;29/11/17;Fac Allocated;Fac Allocated;Shipped;258312004;ZAP CNV 157652C/GRCL1/N 4X;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-29 13:00:00
2;115599491;121956742;08-11-2017 22:48;28/11/17;Partially Shipped;Back Ordered;Shipped;208864003;POLERA U1VLC3406/GRME2/S;0;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 05:59:00
1;115599913;121988291;08-11-2017 22:50;29/11/17;Created;Back Ordered;Cancelled;840687004;ZAP H WOODS LOW C/CACAO/N 41;0;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-29 08:00:00
1;115600186;null;08-11-2017 22:52;29/11/17;Allocation Failed;Allocation Failed;null;971713999;V TECH 190322 CAMION PPATROL;0;null;Pickup;11;2017;Stock CD;2;1;2;10;2017-11-29 08:00:00
1;115600340;121988465;08-11-2017 22:53;29/11/17;Fac Allocated;Fac Allocated;Shipped;289114999;SILLA COMER B.WAY BW-808N13;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-29 01:37:00
1;115600515;121957265;08-11-2017 22:55;28/11/17;Allocated;Allocated;Fac Allocated;629375003;QUILT UNICOLOR/WHITE;1;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 08:00:00
2;115600708;121881395;08-11-2017 22:56;28/11/17;Partially Shipped;Back Ordered;Cancelled;173022999;JUG NEX BGJ2100/R;0;012;Paris.cl;11;2017;Stock CD;2;2;2;10;2017-11-28 08:00:00
1;115600761;121957398;08-11-2017 22:57;28/11/17;Partially Shipped;Partially Shipped;Shipped;911578999;SANTA EMA RESERVA CAJA X 6;4;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 04:40:00
6;115600772;121957465;08-11-2017 22:57;28/11/17;Partially Shipped;Back Ordered;Shipped;196820029;603POCYV18-901 PO/ROBR1/M;0;200;Pickup;11;2017;Stock CD;2;2;2;10;2017-11-28 08:00:00
